id;title;description;release_year;age_certification;runtime;genre;countries;imdb_score;imdb_votes;cast
tm219699;Phantom;Phantom is an action thriller that unfolds across various countries around the world. The plot revolves around protagonist Daniyal, whose journey to seek justice takes him from India to Europe, America and the volatile Middle East. However, he finds out that in a mission like this, there is always a price to pay, in this case, a very personal price.;2015;;136;thriller;IN;5.9;9554.0;Saif Ali Khan, Katrina Kaif, Rajesh Tailang, Paul Lazenby, Mariola Jaworska, Denzil Smith, Allison Riley, Claire Greasley, Brandi Alexander, Hayley Joanne Bacon, Mir Sarwar, Shahnawaz Pradhan, Chittaranjan Tripathy, Chittaranjan Giri, Mohammed Zeeshan Ayyub, Sabyasachi Chakraborty, Om Puri, Kaizaad Kotwal, Sumit Gulati, Kabir Khan
tm244923;My Mother's Wound;Upon turning eight-teen, Salih leaves the orphanage to find his lost family and begins working in a Serbian farm. Suddenly, at the most unexpected moment he has found a home. Will he ever be able to let go of the ghosts of his past and be happy in this new life? As tension escalates disquieting secrets surface. A gripping tale of family, love and identity, My Mother's Wound follows Salih as he searches for a trail of hope amongst war-torn lives.;2016;PG-13;120;drama;TR;7.3;3878.0;Bora Akkaş, Meryem Uzerli, Ozan Güven, Belçim Bilgin, Okan Yalabık, Sabina Ajrula Toziya, Sermet Yeşil, Koray Şahinbaş, Ayça Eren, Mehmet Ergen, İlter Akçebe, Süleyman Atanısev, Ozan Açıktan
tm208903;For the Love of Spock;The life of Star Trek's Mr. Spock — as well as that of Leonard Nimoy, the actor who played Mr. Spock for almost fifty years —written and directed by his son, Adam.;2016;;111;documentation;CA, US;7.6;4349.0;Leonard Nimoy, William Shatner, George Takei, J.J. Abrams, Simon Pegg, Chris Pine, Adam Nimoy, Nichelle Nichols, Zachary Quinto, Zoe Saldaña, Neil deGrasse Tyson, Jim Parsons, Jason Alexander, Mayim Bialik, Walter Koenig, Nicholas Meyer, Bill Prady, Catherine Hicks, Scott Mantz, Bobak Ferdowsi, Julie Nimoy, Barry Newman, D.C. Fontana, Jeffrey Katzenberg, Karl Urban, Adam Malin, James Duff, Adam Nimoy
tm263743;The Doll;Anya and Daniel just moved to their new house in Bandung. Daniel brings home a doll from his workplace. Anya, who is a dollmaker, welcomes the doll happily to their house. They later learned that the doll belonged to a little girl named Uci, who died when she and her family were brutally murdered in a robbery. Strange things begin to happen.....;2016;;106;thriller;ID;5.1;849.0;Shandy Aulia, Denny Sumargo, Sara Wijayanto, Hans Gunawan, Faiza Mahnur, Aslam Abad, Annette Edoarda, Wenty Mamenda, Shane Major, Asha Kenyeri Bermudez, Princess Martinez, Joseph Kara, Nabil Lunggana, David Damiri Liman, Rita Tiara, Hesti Lauder, Agus Julian, Wati Sudiyono, Rocky Soraya
tm278279;One in a Billion;In a country of 1.2 billion people and in a sport with billions of fans worldwide, there has yet to be a single Indian-born player drafted in the NBA. One in a Billion follows the global journey of Satnam Singh Bhamara from his home of Ballo Ke, a farming village in rural India, to the bright lights of New York City as he attempts to change history. Building up to a climactic draft night after years of hard work, Satnam hopes to finally create the long-awaited connection between India and the NBA.;2016;;70;documentation;US;6.7;568.0;Satnam Singh Bhamara
tm252245;The White Helmets;As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.;2016;;40;documentation;SY, GB;;;Khalid Farah, Mohammed Farah, Abu Omar, Raed Saleh, Orlando von Einsiedel
tm246543;Journey to Greenland;Thomas and Thomas are going through a rough patch: they are both thirty-something actors living in Paris. They randomly decide to leave the city and fly away to Kullorsuaq, one of the most remote villages of Greenland, where Thomas' father Nathan lives. Among the Inuit community, they will discover the charms of the local customs and their friendship will be challenged.;2016;;98;drama;GL, FR;6.3;1376.0;Thomas Blanchard, Thomas Scimeca, François Chattot, Ole Eliassen, Adam Eskildsen, Judith Henry, Sébastien Betbeder
tm242687;Riphagen the Untouchable;Amsterdam, Netherlands, 1944, during World War II. Andries Riphagen, a powerful underworld boss, has made his fortune by putting his many criminal talents at the service of the Nazi occupiers. But the long battle is about to end and the freedom fighters, who have been persecuted and murdered for years, are abandoning their hideouts to mercilessly hunt down those who have collaborated with the killers.;2016;;132;thriller;NL;7.1;8102.0;"Jeroen van Koningsbrugge, Kay Greidanus, Lisa Zweerman, Anna Raadsveld, Antoinette Jelgersma, Sigrid ten Napel, Michel Sluysmans, Sieger Sloot, Tjebbo Gerritsma, Peter Blok, Mark Rietman, Micha Hulshof, Peter Drost, Ad van Kempen, Rick Nicolet, Menno van Beekum, Cecile Heuer, Bob Stoop, Boris Saran, Ian Bok, Guido Pollemans, Huub Smit, Gitta Fleuren, Herman Egberts, Britte Lagcher, Robin van den Akker, Dimme Treurniet, ""Rogier int Hout"", Lukas Dijkema, Ronald Armbrust, Ad Knippels, Steef de Bot, Dennis Grotenhuis, Nelleke Zitman, Thenera van der Pluijm, Diablo Vermeulen, Pieter Kuijpers"
tm193125;Hot Girls Wanted;A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.;2015;NC-17;84;documentation;US;6.1;17967.0;Stella May, Brian Omally, Ava Taylor, John Anthony, Kelly Silguero, Emeterio Silguero, Ava Kelly, Lucy Tyler, Brooklyn Daniels, Kendall Plemons, Tony D., Levi Cash, Alli Rae, Dillion Carter, Carrie Brooks, Belle Knox, Alaina Kristar, Jill Bauer, Ronna Gradus
tm225416;Janoskians: Untold and Untrue;A history of the Australia comedy troupe The Janoskians leading up to their live performance at Wembley Stadium.;2015;;88;comedy;US;3.7;172.0;Connor Ball, Brittany Behrns, Dustin Belt, Beau Brooks, Gina Brooks, Jamie Brooks, Nash Grier, Jack Gilinsky, Collins Key, Brett Weiner
tm209037;Tea Time;More than sixty years after leaving high school, former classmates Alicia, Gema, Angelica, Ximena and Maria Teresa are still devoted to their regular catch-ups in which they exchange gossip and reminiscences over elaborately presented afternoon teas. Impeccably turned out, the ladies’ free-wheeling tea-time chats run the gamut from mortality and marital infidelity to soccer and twerking.;2015;;70;documentation;CL;7.6;524.0;Maria Teresa Muñoz, Alicia Pérez, Maite Alberdi
tm227523;Fifty;Tola, Elizabeth, Maria and Kate are four friends forced at midlife to take inventory of their personal lives, while juggling careers and family against the sprawling backdrops of the upper middle-class neighbourhoods of Ikoyi and Victoria Island in Lagos.;2015;;101;drama;NG;6.1;272.0;Ireti Doyle, Dakore Egbuson-Akande, Omoni Oboli, Nse Ikpe-Etim, Biyi Bandele
tm230524;Chatô, The King of Brazil;The true story of Assis Chateaubriand, the first magnate of communications in Brazil. Due to his influence during the late 1930s up to the early 1960s, he has come to be called 'the Brazilian Citizen Kane'.;2015;;100;drama;BR;6.0;713.0;"Marco Ricca, Andréa Beltrão, Paulo Betti, Gabriel Braga Nunes, Leandra Leal, Letícia Sabatella, Zezé Polessa, Eliane Giardini, Luiz Antonio Pilar, Walmor Chagas, José Lewgoy, Ricardo Blat, Marcos Oliveira, Alexandre Regis, ""Tião Ribas DAvila"", Guilherme Fontes, Stefan Wohl, Cláudia Ventura, Lutz Dobbertin, Gustavo Pereira, ""José DArtagnan Júnior"", Paloma Riani, Renata Dutra, Charles Paraventi, David Herman, Mariah da Penha, Liliana Castro, Hélio Behring, Álvaro Freire, Roberto Lobo, Breno Moroni, Jean Paul, Ricardo Conti, Diogo Costa, Adriana Quadros, Daniel Neves, Patricia Levy, Guilherme Martins, Arieta Corrêa, Tatiana Monteiro, Mariana Santos, Justyn Jones, Guilherme Fontes"
tm271333;The Third Party;Faced with unfortunate complications beyond her control, go-getter events manager Andi Medina has no other person to turn to. She is then forced to reconnect with her ex-boyfriend, cosmetic surgeon Max Labarador. Much to Andi’s shock, Max is already in a three-year live-in relationship with pediatric oncologist Christian Pilar. With nowhere else to go and left with no other options, she agrees to live with the couple – both parties agreeing into a deal that will change the course of their lives and hearts.;2016;;118;romance;PH;6.1;287.0;Angel Locsin, Sam Milby, Zanjoe Marudo, Cherry Pie Picache, Alma Moreno, Matet De Leon, Beauty Gonzalez, Al Tantay, Carla Martinez, Maris Racal, Katrina Michelle Legaspi, Chunsa Jung, Paolo Paraiso, Andrew Gan, Alora Mae Sasam, Marnie Lapus, Jan Erwin Rivera Jr, Hans Lucas Mo, Jason Paul Laxamana
tm211510;Incarnate;An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.;2016;PG-13;91;thriller;US;5.3;13494.0;"Aaron Eckhart, Natalija Nogulich, ""Keir ODonnell"", Catalina Sandino Moreno, Carice van Houten, Matt Nable, Mark Henry, Breanne Hill, Karolina Wydra, Vera Miao, Emily Jackson, ""Paul Vincent OConnor"", Vanya Asher, Tomas Arana, Emjay Anthony, David Mazouz, John Pirruccello, Petra Sprecher, Carlease Burke, Mark Steger, Tim Sitarz, Josue Aguirre, Brad Peyton"
tm195764;6 Years;A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined.;2015;;84;drama;US;5.6;12441.0;Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Hannah Fidell
tm239769;I'll Sleep When I'm Dead;An energetic and fast-paced bio-doc that examines the story behind one of the most prolific and well-known DJs working today: Steve Aoki.;2016;;82;documentation;US;6.6;1396.0;Steve Aoki, Devon Aoki, Travis Barker, Diplo, Will.i.am, Tiësto, Benji Madden, Joel Madden, Afrojack, Pete Tong, Eric Garcetti, Adam Goldstein, Rocky Aoki, Kid Ink, Matt Colon, Laidback Luke, Mike Mowery, Justin Krook
tm139590;Triumph in the Skies;Young pilot Branson (Louis Koo) recently takes over Skylette, his father's aviation empire, only to realise his old flames Cassie (Charmaine Sheh) is a flight attendant there. Several years ago, he was forced to break up with her and move to New York to take care of his father's business. To this day, the two continue to harbour feelings for each other but decide to keep them bottled up. In an effort to rebrand the airline, Branson invites rock idol TM to star in an upcoming commercial and appoints Sam (Francis Ng) as her flying consultant. In congruent in both tastes and experience, this odd couple gets off on the wrong foot. As the shoot progresses, however, they slowly discover each other's merits, developing a strong mutual attraction. Jayden (Julien Cheung) has left Skylette Airline to become a pilot for private jets. He meets the young and vivacious Kika (Kuo Tsai Chieh) during a flight and assumes her to be wayward and shallow...;2015;;100;drama;HK;4.3;396.0;Louis Koo, Sammi Cheng, Francis Ng, Julian Cheung, Charmaine Sheh, Amber Kuo, Oceane Zhu, Liu Junxiao, Kenneth Ma, Elena Kong, Jun Kung, Liao Jingsheng, Pinky Hui, Lindy Pieri, Noni Harrison, Wilson Yip, Matt Chow Hoi-Kwong
tm233360;Sand Storm;A Bedouin village in Northern Israel. When Jalila's husband marries a second woman, Jalila and her daughter's world is shattered, and the women are torn between their commitment to the patriarchal rules and being true to themselves.;2016;;87;drama;IL;6.8;3492.0;Lamis Ammar, Ruba Blal, Hitham Omari, Shaden Kanboura, Khadija Al Akel, Jalal Masrwa, Elite Zexer
tm233843;Pyaar Ka Punchnama 2;After falling in love, three roommates experience changes in their lives.;2015;PG-13;159;drama;IN;7.3;15517.0;Kartik Aaryan, Omkar Kapoor, Sunny Singh Nijjar, Nushrratt Bharuccha, Sharat Saxena, Joy Badlani, Rumana Molla, Ishita Raj Sharma, Sonnalli Seygall, Mona Ambegaonkar, Karishma Sharma, Prakhar Shukla, Manvir Singh, Luv Ranjan
tm244513;Divines;In a ghetto where religion and drug trafficking rub shoulders, Dounia has a lust for power and success. Supported by Maimouna, her best friend, she decides to follow in the footsteps of Rebecca, a respected dealer. But her encounter with Djigui, a young, disturbingly sensual dancer, throws her off course.;2016;;105;drama;FR, QA;7.4;10134.0;Oulaya Amamra, Déborah Lukumuena, Kévin Mischel, Jisca Kalvanda, Yasin Houicha, Majdouline Idrissi, Farid Larbi, Bass Dhem, Wilfried Romoli, Mohamed Ourdache, Houda Benyamina
tm245102;The Next Skin;A teenager who went missing and was presumed dead returns home after eight years to find a family deeply affected by his disappearance. Gradually, doubts arise about whether he really is the missing boy or an impostor.;2016;;100;drama;ES;6.2;1820.0;Emma Suárez, Àlex Monner, Sergi López, Bruno Todeschini, Igor Szpakowski, Greta Fernández, Sílvia Bel, Mikel Iglesias, Pol Fercan, Fred Adenis, Lucy Tillett, Oriol Maymó, David Arribas, Juli Costa, Intissar El Meskine, Isa Campo, Isaki Lacuesta
tm228839;Ali Baba and the 7 Dwarfs;Ali Senay and Ilber, the two partners of Senay Cüccaciye, sell garden dwarfs. When their company starts to dwindle, they decide to participate in a gardening fair in Sofia with the plan to meet new people from the sector in an attempt to drum up new business. Things don't go as planned as they find themselves crossing paths with the wrong people hell bent on causing world chaos.;2015;PG-13;114;comedy;TR;5.6;20514.0;Cem Yılmaz, Çetin Altay, Irina Ivkina, Zafer Algöz, Can Yılmaz, Yosi Mizrahi, Bahtiyar Engin, Yavor Baharov, Duygu Bal, Ali Murat Altunmeşe, Cem Yılmaz
tm219817;Talvar;A hardened cop deals with three conflicting perspectives involving a brutal double murder. The case is complicated as the prime suspects are the parents who supposedly killed their teenage daughter.;2015;PG;127;thriller;IN;8.1;36162.0;Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi, Prakash Belawadi, Sohum Shah, Sumit Gulati, Tabu, Shishir Sharma, Gajraj Rao, Ayesha Parveen, Atul Kumar, Kiran Khoje, Meghna Gulzar
tm253083;Blue Jay;Meeting by chance when they return to their tiny California hometown, two former high-school sweethearts reflect on their shared past.;2016;;80;drama;US;7.3;18503.0;Mark Duplass, Sarah Paulson, Clu Gulager, Alexandre Lehmann
tm230551;Ip Man 3;When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.;2015;PG-13;105;drama;CN, HK;7.0;56985.0;Donnie Yen, Zhang Jin, Lynn Hung, Patrick Tam, Mike Tyson, Karena Ng, Kent Cheng, Leung Kar-yan, Louis Cheung, Danny Chan Kwok-kwan, BabyJohn Choi, Song Wen-Bin, Xiaolong Li, Ling Yilei, Lau Yee Tat, Yu Kang, Lo Meng, Tony Leung Siu-Hung, Chan Chiu, Wang Shi, Simon Kook, Jonathan Kos-Read, Zong Fei, Liu Yifei, Yang Jiazhen, Cheung Chit, Wang Jing, Zhang Cuifeng, Yuan Miao, Wang Xing, Sin Tsz-Man, Shan Chun, Xu Jiaji, Ni Hanjin, Zhang Minkang, Cai Xiajie, Cheng Sitao, An Qiang, Qian Dawei, Wang Guoxing, Li Xiuyun, Zhang Zili, Yao Xudong, Wang Zimeng, Huang Wenhao, Zhang Xianwei, Zhang Chaoli, Xu Jian, You Jingda, He Jie, Zhou Hong, 孙梦纯, Yang Xinlan, Dong Yunpeng, Ma Xunqi, Zhao Long, Wilson Yip
tm135106;In a Valley of Violence;The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.;2016;R;104;western;US;6.1;19732.0;Ethan Hawke, John Travolta, Taissa Farmiga, James Ransone, Karen Gillan, Burn Gorman, Toby Huss, Larry Fessenden, K. Harrison Sweeney, Tommy Nohilly, Jeff Bairstow, Michael Davis, James Cady, James E. Lane, Jumpy, Ti West
tm232090;Snervous Tyler Oakley;After eight years of sharing snippets of his life online, see the intimate truth of Tyler Oakley's relationship with family, followers and fame on his sold out international tour.;2015;PG-13;82;documentation;US;5.5;476.0;Tyler Oakley, Korey Kuhl, Vinny Grosso, Luke Cutforth, Amy Rice
tm239762;Tony Robbins: I Am Not Your Guru;Granted unprecedented access, Berlinger captures renowned life and business strategist Tony Robbins behind the scenes of his mega seminar Date with Destiny, pulling back the curtain on this life-altering and controversial event, the zealous participants and the man himself.;2016;;115;documentation;US;6.6;4521.0;Tony Robbins, Joe Berlinger
